Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
ENSG00000219163	HMGB1P20	6	-	53235621	53236297	0.0	0.0	0.0
ENSG00000271265	AL355297.3	6	-	156774217	156774662	0.0	0.0	0.0
ENSG00000060303	RPS17P5	6	-	50857255	50857662	0.0	0.0	0.0
ENSG00000189367	KIAA0408	6	-	127440343	127459391	0.0	0.0	0.0
ENSG00000218870	SLC25A6P6	6	-	70663502	70664279	0.0	0.0	0.0
ENSG00000281613	AL365214.3	6	+	112236806	112350094	0.0	0.0	0.0
ENSG00000112164	GLP1R	6	+	39048798	39087743	0.0	0.0	0.0
ENSG00000224312	MCCD1P2	6	-	29994437	29995314	0.0	0.0	0.0
ENSG00000252891	RF00019	6	-	89898283	89898392	0.0	0.0	0.0
ENSG00000198945	L3MBTL3	6	+	130013699	130141451	0.0	0.0	0.0
ENSG00000187871	GFRAL	6	+	55327469	55402493	0.0	0.0	0.0
ENSG00000137185	ZSCAN9	6	+	28224886	28233482	0.0	0.0	0.0
ENSG00000229390	MICD	6	-	29970801	29972464	0.0	0.0	0.0
ENSG00000118420	UBE3D	6	-	82892398	83065841	0.0	0.0	0.0
ENSG00000217165	ANKRD18EP	6	+	39110321	39112952	0.0	0.0	0.0
ENSG00000219487	AL603766.1	6	-	149112009	149112672	0.0	0.0	0.0
ENSG00000242560	RN7SL797P	6	+	96282567	96282863	0.0	0.0	0.0
ENSG00000203872	C6orf163	6	+	87344849	87365463	0.0	0.0	0.0
ENSG00000255899	AL662844.2	6	-	31224342	31225058	0.0	0.0	0.0
ENSG00000204421	LY6G6C	6	-	31718648	31721845	0.0	0.0	0.0
ENSG00000219699	AL356432.2	6	-	127659690	127660579	0.0	0.0	0.0
ENSG00000203908	KHDC3L	6	+	73362677	73364171	0.0	0.0	0.0
ENSG00000078401	EDN1	6	+	12290363	12297194	0.0	0.0	0.0
ENSG00000230873	STMND1	6	+	17102258	17131372	0.0	0.0	0.0
ENSG00000185130	HIST1H2BL	6	-	27807444	27807931	0.0	0.0	0.0
ENSG00000207422	RNU6-813P	6	-	151615773	151615879	0.0	0.0	0.0
ENSG00000112167	SAYSD1	6	-	39104064	39115189	0.0	0.0	0.0
ENSG00000232395	AL138830.2	6	-	114477350	114488752	0.0	0.0	0.0
ENSG00000243124	RN7SL643P	6	+	86435848	86436138	0.0	0.0	0.0
ENSG00000237874	AL136972.1	6	+	83728055	83736525	0.0	0.0	0.0
ENSG00000233068	AL590004.3	6	+	3893126	3894292	0.0	0.0	0.0
ENSG00000164530	PI16	6	+	36948263	36964837	0.0	0.0	0.0
ENSG00000132423	COQ3	6	-	99369400	99394204	0.0	0.0	0.0
ENSG00000235168	AL078581.2	6	+	149561152	149563949	0.0	0.0	0.0
ENSG00000232173	OR2H5P	6	+	29573909	29574836	0.0	0.0	0.0
ENSG00000217130	AL139100.1	6	+	34744176	34744673	0.0	0.0	0.0
ENSG00000203727	SAMD5	6	+	147508927	147737547	0.0	0.0	0.0
ENSG00000218730	AL117342.1	6	-	90116700	90117105	0.0	0.0	0.0
ENSG00000220875	HIST1H3PS1	6	-	26321876	26322292	0.0	0.0	0.0
ENSG00000218424	NDUFS5P1	6	-	136475862	136476150	0.0	0.0	0.0
ENSG00000217169	MTHFD2P2	6	-	87000045	87000291	0.0	0.0	0.0
ENSG00000220537	AL121977.1	6	-	82263996	82264974	0.0	0.0	0.0
ENSG00000226249	AL365271.1	6	-	147741434	147743324	0.0	0.0	0.0
ENSG00000252457	RNU7-65P	6	-	49344800	49344861	0.0	0.0	0.0
ENSG00000231316	AL591419.1	6	-	154605616	154605954	0.0	0.0	0.0
ENSG00000124731	TREM1	6	-	41267926	41286719	0.0	0.0	0.0
ENSG00000164694	FNDC1	6	+	159169397	159272109	0.0	0.0	0.0
ENSG00000237425	RPSAP2	6	+	28732017	28732904	0.0	0.0	0.0
ENSG00000201292	RNU6-153P	6	+	166209403	166209506	0.0	0.0	0.0
ENSG00000218732	AL035633.1	6	-	72316599	72317436	0.0	0.0	0.0
ENSG00000251877	RNU2-45P	6	+	28410270	28410456	0.0	0.0	0.0
ENSG00000212587	SNORA40C	6	+	110848546	110848673	0.0	0.0	0.0
ENSG00000255330	AL096711.2	6	-	127438406	127519001	0.0	0.0	0.0
ENSG00000218426	AL590867.2	6	-	153282287	153282733	0.0	0.0	0.0
ENSG00000235290	HLA-W	6	+	29956596	29958570	0.0	0.0	0.0
ENSG00000263514	MIR3668	6	+	140205252	140205326	0.0	0.0	0.0
ENSG00000281809	LINC01394	6	-	1321698	1324022	0.0	0.0	0.0
ENSG00000224733	AL034349.1	6	+	128500527	128501176	0.0	0.0	0.0
ENSG00000217878	AL136100.1	6	-	165117195	165117524	0.0	0.0	0.0
ENSG00000219604	AL590143.1	6	-	84689292	84689429	0.0	0.0	0.0
ENSG00000235743	AL139231.1	6	+	23337711	23346560	0.0	0.0	0.0
ENSG00000200427	RF00019	6	-	85777639	85777755	0.0	0.0	0.0
ENSG00000232316	LINC02518	6	-	113428540	113433421	0.0	0.0	0.0
ENSG00000201291	RNU1-34P	6	-	75473738	75473894	0.0	0.0	0.0
ENSG00000204290	BTNL2	6	-	32393963	32407128	0.0	0.0	0.0
ENSG00000112769	LAMA4	6	-	112108760	112254939	0.0	0.0	0.0
ENSG00000204655	MOG	6	+	29656981	29672372	0.0	0.0	0.0
ENSG00000263734	MIR4643	6	+	91521660	91521737	0.0	0.0	0.0
ENSG00000225879	AL109924.1	6	-	168962610	168964341	0.0	0.0	0.0
ENSG00000214428	NPM1P10	6	-	104025540	104026763	0.0	0.0	0.0
ENSG00000228170	AL031963.1	6	-	3138394	3153062	0.0	0.0	0.0
ENSG00000283616	MIR5683	6	+	6169334	6169409	0.0	0.0	0.0
ENSG00000132429	POPDC3	6	-	105158280	105179995	0.0	0.0	0.0
ENSG00000231301	RPL13AP	6	+	29582508	29583025	0.0	0.0	0.0
ENSG00000157593	SLC35B2	6	-	44254096	44257890	0.0	0.0	0.0
ENSG00000243236	GSTA9P	6	-	52939726	52957521	0.0	0.0	0.0
ENSG00000219736	AL356473.1	6	-	74849077	74850484	0.0	0.0	0.0
ENSG00000230852	AL161621.1	6	+	84023055	84024553	0.0	0.0	0.0
ENSG00000111863	ADTRP	6	-	11712054	11807046	0.0	0.0	0.0
ENSG00000153294	ADGRF4	6	+	47685864	47722021	0.0	0.0	0.0
ENSG00000201658	RNU6-283P	6	+	31370134	31370240	0.0	0.0	0.0
ENSG00000260771	AL138918.1	6	+	168374697	168375355	0.0	0.0	0.0
ENSG00000219314	AL034372.1	6	+	17381367	17382120	0.0	0.0	0.0
ENSG00000203688	LINC02487	6	-	167679626	167696290	0.0	0.0	0.0
ENSG00000224164	AL133264.2	6	+	24742302	24751921	0.0	0.0	0.0
ENSG00000164488	DACT2	6	-	168292830	168319754	0.0	0.0	0.0
ENSG00000231150	AL034345.2	6	-	38923029	38953099	0.0	0.0	0.0
ENSG00000212295	SNORD28B	6	+	156378750	156378824	0.0	0.0	0.0
ENSG00000186328	AL451165.1	6	+	34715613	34715940	0.0	0.0	0.0
ENSG00000218261	AL591034.1	6	+	53378503	53378861	0.0	0.0	0.0
ENSG00000231120	BTF3P10	6	+	149977922	149978416	0.0	0.0	0.0
ENSG00000198738	SMIM11P1	6	-	85735744	85735921	0.0	0.0	0.0
ENSG00000220867	HSPE1P26	6	+	157924402	157924676	0.0	0.0	0.0
ENSG00000204657	OR2H2	6	+	29585121	29590500	0.0	0.0	0.0
ENSG00000146151	HMGCLL1	6	-	55434369	55579214	0.0	0.0	0.0
ENSG00000204296	C6orf10	6	-	32288526	32371912	0.0	0.0	0.0
ENSG00000230177	AL080317.1	6	+	111277932	111278742	0.0	0.0	0.0
ENSG00000224936	SUCLA2P1	6	+	30468882	30470251	0.0	0.0	0.0
ENSG00000255152	MSH5-SAPCD1	6	+	31740020	31764851	0.0	0.0	0.0
ENSG00000244297	RN7SL465P	6	+	38744086	38744386	0.0	0.0	0.0
ENSG00000235994	HGC6.3	6	-	167975924	167979776	0.0	0.0	0.0
ENSG00000219607	PPP1R3G	6	+	5084581	5089487	0.0	0.0	0.0
ENSG00000233085	BX322234.2	6	-	169286534	169289216	0.0	0.0	0.0
ENSG00000237927	AL078604.2	6	-	159586955	159589169	0.0	0.0	0.0
ENSG00000197153	HIST1H3J	6	-	27890382	27893106	0.0	0.0	0.0
ENSG00000219298	AL355497.1	6	+	149977471	149979105	0.0	0.0	0.0
ENSG00000217862	HIST1H4PS1	6	+	27807075	27807339	0.0	0.0	0.0
ENSG00000271860	AL589740.1	6	+	97283303	98399872	0.0	0.0	0.0
ENSG00000273640	WBP1LP8	6	-	170651012	170651338	0.0	0.0	0.0
ENSG00000220139	AL022722.2	6	+	119159297	119159476	0.0	0.0	0.0
ENSG00000220154	AL355796.1	6	-	79278105	79278427	0.0	0.0	0.0
ENSG00000112299	VNN1	6	-	132681590	132714049	0.0	0.0	0.0
ENSG00000236673	AL117378.1	6	+	131901963	131920565	0.0	0.0	0.0
ENSG00000216754	AL050335.1	6	-	15102946	15104130	0.0	0.0	0.0
ENSG00000217239	AL136968.2	6	-	5788346	5788699	0.0	0.0	0.0
ENSG00000228689	AL355997.1	6	+	51599723	51622884	0.0	0.0	0.0
ENSG00000146410	MTFR2	6	-	136231024	136250335	0.0	0.0	0.0
ENSG00000280155	AL021408.2	6	-	132130252	132131795	0.0	0.0	0.0
ENSG00000279616	AL096817.1	6	+	87356831	87358605	0.0	0.0	0.0
ENSG00000235238	SUMO2P1	6	-	29636060	29636343	0.0	0.0	0.0
ENSG00000276824	MIR7159	6	+	33899135	33899200	0.0	0.0	0.0
ENSG00000220758	VN1R10P	6	+	27324894	27325768	0.0	0.0	0.0
ENSG00000220685	AL139094.1	6	-	5065795	5066982	0.0	0.0	0.0
ENSG00000277411	RF00001	6	-	15522195	15522300	0.0	0.0	0.0
ENSG00000238156	AL445465.2	6	+	75454944	75458900	0.0	0.0	0.0
ENSG00000219135	RPL23AP48	6	-	121679972	121680459	0.0	0.0	0.0
ENSG00000168143	FAM83B	6	+	54846771	54942022	0.0	0.0	0.0
ENSG00000219863	RPL31P28	6	+	53354715	53355065	0.0	0.0	0.0
ENSG00000216412	RPL12P2	6	+	37091314	37091806	0.0	0.0	0.0
ENSG00000224157	HCG14	6	+	28896530	28897322	0.0	0.0	0.0
ENSG00000270504	AL391422.3	6	+	3751111	3753871	0.0	0.0	0.0
ENSG00000231178	AL357832.1	6	-	159353922	159354673	0.0	0.0	0.0
ENSG00000227920	AL353597.1	6	+	37545145	37550860	0.0	0.0	0.0
ENSG00000251864	RF00019	6	+	36672838	36672944	0.0	0.0	0.0
ENSG00000237674	GSTA7P	6	-	52739590	52744656	0.0	0.0	0.0
ENSG00000213130	EEF1DP5	6	-	128580113	128580884	0.0	0.0	0.0
ENSG00000238158	AL391422.2	6	+	3831933	3855737	0.0	0.0	0.0
ENSG00000277720	AL031777.2	6	+	26219045	26219240	0.0	0.0	0.0
ENSG00000112414	ADGRG6	6	+	142301854	142446266	0.0	0.0	0.0
ENSG00000285159	AL627422.2	6	+	158853588	158864502	0.0	0.0	0.0
ENSG00000220721	OR1F12	6	+	28073316	28074260	0.0	0.0	0.0
ENSG00000007866	TEAD3	6	-	35473597	35497076	0.0	0.0	0.0
ENSG00000201415	RNA5SP204	6	-	17721786	17721903	0.0	0.0	0.0
ENSG00000146049	KAAG1	6	+	24356903	24358284	0.0	0.0	0.0
ENSG00000202200	RF00019	6	-	128761717	128761808	0.0	0.0	0.0
ENSG00000213131	YWHAZP4	6	+	127355756	127356789	0.0	0.0	0.0
ENSG00000112367	FIG4	6	+	109691312	109825428	0.0	0.0	0.0
ENSG00000219669	BECN1P2	6	+	71075564	71076375	0.0	0.0	0.0
ENSG00000219722	RPL26P20	6	+	75499705	75500136	0.0	0.0	0.0
ENSG00000219867	AL590635.1	6	-	91815843	91816428	0.0	0.0	0.0
ENSG00000222686	RNU4-72P	6	+	85751581	85751753	0.0	0.0	0.0
ENSG00000112280	COL9A1	6	-	70215061	70303083	0.0	0.0	0.0
ENSG00000137404	NRM	6	-	30688047	30691420	0.0	0.0	0.0
ENSG00000227723	AL596188.1	6	+	134636489	134642495	0.0	0.0	0.0
ENSG00000220868	MRPL35P1	6	+	13949095	13949666	0.0	0.0	0.0
ENSG00000242387	HIST1H2APS2	6	-	25882026	25882395	0.0	0.0	0.0
ENSG00000228412	AL022068.1	6	-	19324988	19839080	0.0	0.0	0.0
ENSG00000218281	HIST1H2APS3	6	+	26233122	26233255	0.0	0.0	0.0
ENSG00000219188	CACYBPP3	6	-	158515605	158516229	0.0	0.0	0.0
ENSG00000229921	KIF25-AS1	6	-	167992822	167997077	0.0	0.0	0.0
ENSG00000240869	RN7SL128P	6	-	20421583	20421887	0.0	0.0	0.0
ENSG00000164418	GRIK2	6	+	101398788	102070083	0.0	0.0	0.0
ENSG00000229282	AL031963.2	6	+	3055890	3056761	0.0	0.0	0.0
ENSG00000218189	POM121L14P	6	+	57937458	57939015	0.0	0.0	0.0
ENSG00000265725	MIR3144	6	+	120015179	120015257	0.0	0.0	0.0
ENSG00000275419	AL357075.2	6	+	154542552	154542740	0.0	0.0	0.0
ENSG00000228283	KATNBL1P6	6	-	146802359	146803824	0.0	0.0	0.0
ENSG00000228231	AL589946.1	6	-	54365335	54369971	0.0	0.0	0.0
ENSG00000219392	ZNF602P	6	+	28115628	28116551	0.0	0.0	0.0
ENSG00000225851	HLA-S	6	-	31382074	31382288	0.0	0.0	0.0
ENSG00000255726	AL662844.1	6	+	31222913	31223093	0.0	0.0	0.0
ENSG00000219284	AL592291.1	6	-	127632958	127635321	0.0	0.0	0.0
ENSG00000270761	AL355353.1	6	-	47477243	47477572	0.0	0.0	0.0
ENSG00000203711	C6orf99	6	+	158869939	158919105	0.0	0.0	0.0
ENSG00000146378	TAAR2	6	-	132617022	132624275	0.0	0.0	0.0
ENSG00000219139	TYMSP1	6	+	96653274	96654142	0.0	0.0	0.0
ENSG00000135537	AFG1L	6	+	108294894	108526796	0.0	0.0	0.0
ENSG00000199289	RNU6-502P	6	-	26519351	26519458	0.0	0.0	0.0
ENSG00000204140	CLPSL1	6	+	35781017	35793675	0.0	0.0	0.0
ENSG00000202285	RNU6-117P	6	-	106738948	106739054	0.0	0.0	0.0
ENSG00000198221	AFDN-DT	6	-	167823876	167826709	0.0	0.0	0.0
ENSG00000254440	PBOV1	6	-	138215986	138218491	0.0	0.0	0.0
ENSG00000229923	AL583803.1	6	+	130697312	130697778	0.0	0.0	0.0
ENSG00000285424	AL162718.1	6	-	4304942	4583871	0.0	0.0	0.0
ENSG00000198729	PPP1R14C	6	+	150143076	150250357	0.0	0.0	0.0
ENSG00000237593	AL445220.1	6	+	154216931	154217489	0.0	0.0	0.0
ENSG00000235142	LINC02532	6	-	106717452	106787541	0.0	0.0	0.0
ENSG00000270326	AL021997.1	6	-	28319660	28319852	0.0	0.0	0.0
ENSG00000228692	AL445307.1	6	-	163586583	163588165	0.0	0.0	0.0
ENSG00000277775	HIST1H3F	6	-	26250195	26250605	0.0	0.0	0.0
ENSG00000137225	CAPN11	6	+	44158811	44184402	0.0	0.0	0.0
ENSG00000218577	AL035696.2	6	-	167607	170631	0.0	0.0	0.0
ENSG00000172594	SMPDL3A	6	+	122789049	122809720	0.0	0.0	0.0
ENSG00000231143	AL157378.1	6	+	94163920	94194658	0.0	0.0	0.0
ENSG00000111850	SMIM8	6	+	87322583	87399749	0.0	0.0	0.0
ENSG00000225595	LINC01623	6	-	28859625	28864630	0.0	0.0	0.0
ENSG00000230056	DDX6P1	6	-	29329626	29331061	0.0	0.0	0.0
ENSG00000231461	HLA-DPA2	6	-	33091753	33097295	0.0	0.0	0.0
ENSG00000199851	RF00012	6	+	28015568	28015777	0.0	0.0	0.0
ENSG00000237596	AL138828.1	6	-	135991936	136225751	0.0	0.0	0.0
ENSG00000266760	MIR4464	6	+	90312742	90312833	0.0	0.0	0.0
ENSG00000271945	AL590426.2	6	+	76774983	76775860	0.0	0.0	0.0
ENSG00000213863	AL731661.1	6	+	170725197	170728488	0.0	0.0	0.0
ENSG00000231056	LINC02522	6	-	10474500	10478502	0.0	0.0	0.0
ENSG00000218069	RSL24D1P1	6	-	27780619	27781111	0.0	0.0	0.0
ENSG00000236389	AL121970.1	6	-	134706060	134707349	0.0	0.0	0.0
ENSG00000229401	MIR5689HG	6	+	10434316	10456781	0.0	0.0	0.0
ENSG00000219146	RPS4XP8	6	+	154576309	154577079	0.0	0.0	0.0
ENSG00000225945	AL121574.1	6	-	37815777	37819218	0.0	0.0	0.0
ENSG00000236164	AL161618.1	6	-	46758296	46761158	0.0	0.0	0.0
ENSG00000220412	AL356234.1	6	-	137705423	137707201	0.0	0.0	0.0
ENSG00000154269	ENPP3	6	+	131628442	131747418	0.0	0.0	0.0
ENSG00000216853	MTCYBP36	6	-	94446740	94447179	0.0	0.0	0.0
ENSG00000206598	RNU6-1286P	6	+	121354354	121354460	0.0	0.0	0.0
ENSG00000016402	IL20RA	6	-	136999971	137045180	0.0	0.0	0.0
ENSG00000146147	MLIP	6	+	53929982	54266280	0.0	0.0	0.0
ENSG00000226309	SMARCE1P2	6	-	84429584	84430802	0.0	0.0	0.0
ENSG00000274903	AL109933.3	6	+	160773988	160783214	0.0	0.0	0.0
ENSG00000124507	PACSIN1	6	+	34466061	34535231	0.0	0.0	0.0
ENSG00000009765	IYD	6	+	150368892	150405969	0.0	0.0	0.0
ENSG00000196569	LAMA2	6	+	128883141	129516569	0.0	0.0	0.0
ENSG00000224707	E2F3-IT1	6	+	20437821	20440178	0.0	0.0	0.0
ENSG00000207403	RF00019	6	-	121378797	121378898	0.0	0.0	0.0
ENSG00000225148	AL050338.1	6	-	139856104	139877391	0.0	0.0	0.0
ENSG00000237110	TAAR9	6	+	132538290	132539336	0.0	0.0	0.0
ENSG00000266617	MIR3692	6	+	157529132	157529200	0.0	0.0	0.0
ENSG00000274855	AL133351.4	6	+	3033183	3033288	0.0	0.0	0.0
ENSG00000217404	RPS4XP9	6	+	126683036	126683847	0.0	0.0	0.0
ENSG00000213149	CNN2P9	6	+	110858239	110859147	0.0	0.0	0.0
ENSG00000226673	LINC01108	6	-	14280127	14285454	0.0	0.0	0.0
ENSG00000253809	AL160262.1	6	+	70222758	70242156	0.0	0.0	0.0
ENSG00000218689	RPL5P21	6	-	129756298	129757112	0.0	0.0	0.0
ENSG00000252711	RN7SKP116	6	+	47715283	47715601	0.0	0.0	0.0
ENSG00000278588	HIST1H2BI	6	+	26272976	26273356	0.0	0.0	0.0
ENSG00000253405	EVX1-AS	7	-	27241429	27247229	0.0	0.0	0.0
ENSG00000225365	AC078942.1	7	+	158537495	158539879	0.0	0.0	0.0
ENSG00000228944	AC004485.1	7	-	24196662	24255719	0.0	0.0	0.0
ENSG00000283311	AC099654.6	7	-	57172772	57173283	0.0	0.0	0.0
ENSG00000164690	SHH	7	-	155799986	155812273	0.0	0.0	0.0
ENSG00000236712	AC079448.1	7	+	7293508	7293880	0.0	0.0	0.0
ENSG00000146857	STRA8	7	+	135231979	135258492	0.0	0.0	0.0
ENSG00000270948	MTDHP1	7	-	64942143	64942926	0.0	0.0	0.0
ENSG00000234406	AC004129.2	7	+	25185623	25188724	0.0	0.0	0.0
ENSG00000270584	AC093813.1	7	+	156263547	156263802	0.0	0.0	0.0
ENSG00000273270	AC090114.2	7	-	128524016	128531069	0.0	0.0	0.0
ENSG00000106524	ANKMY2	7	-	16599776	16645817	0.0	0.0	0.0
ENSG00000106633	GCK	7	-	44144271	44198170	0.0	0.0	0.0
ENSG00000237713	AC011287.2	7	-	13339201	13365049	0.0	0.0	0.0
ENSG00000205858	LRRC72	7	+	16526880	16581568	0.0	0.0	0.0
ENSG00000273407	AC069294.1	7	+	99766543	99766892	0.0	0.0	0.0
ENSG00000230271	AC023141.5	7	-	57772584	57773199	0.0	0.0	0.0
ENSG00000211714	TRBV7-3	7	+	142384329	142384841	0.0	0.0	0.0
ENSG00000240859	AC093627.4	7	+	149597	155465	0.0	0.0	0.0
ENSG00000236408	AC073336.1	7	-	154838388	154865483	0.0	0.0	0.0
ENSG00000253882	AC099548.2	7	-	143761790	143836933	0.0	0.0	0.0
ENSG00000233272	PNPT1P2	7	-	121842368	121845131	0.0	0.0	0.0
ENSG00000176428	VPS37D	7	+	73667825	73672112	0.0	0.0	0.0
ENSG00000271586	AC011894.1	7	+	44601032	44601487	0.0	0.0	0.0
ENSG00000227550	TRBV7-5	7	+	142474096	142474567	0.0	0.0	0.0
ENSG00000233385	MTCO3P8	7	-	64106065	64106819	0.0	0.0	0.0
ENSG00000239715	AC093627.2	7	+	174920	176013	0.0	0.0	0.0
ENSG00000226857	DUTP3	7	+	147146342	147146756	0.0	0.0	0.0
ENSG00000229877	PAICSP5	7	-	143545186	143546735	0.0	0.0	0.0
ENSG00000274409	RF01887	7	+	96965302	96965481	0.0	0.0	0.0
ENSG00000241661	PPP1R2P6	7	+	140292752	140293339	0.0	0.0	0.0
ENSG00000224273	AC005077.2	7	-	76108434	76132187	0.0	0.0	0.0
ENSG00000231210	LINC01510	7	-	116570960	116614820	0.0	0.0	0.0
ENSG00000270729	AC004853.1	7	-	143979121	143980225	0.0	0.0	0.0
ENSG00000234716	AC092447.6	7	+	56577848	56578866	0.0	0.0	0.0
ENSG00000273580	AC087072.2	7	+	35933888	35934569	0.0	0.0	0.0
ENSG00000185274	GALNT17	7	+	71132169	71713600	0.0	0.0	0.0
ENSG00000235077	AC073842.1	7	+	100130964	100140439	0.0	0.0	0.0
ENSG00000213067	AC092447.1	7	+	56597379	56598342	0.0	0.0	0.0
ENSG00000200673	RN7SKP174	7	-	144849755	144850084	0.0	0.0	0.0
ENSG00000213717	AC004692.1	7	+	43274159	43274582	0.0	0.0	0.0
ENSG00000232581	AC079742.1	7	-	6578565	6588974	0.0	0.0	0.0
ENSG00000261275	AC092447.8	7	+	56493124	56497285	0.0	0.0	0.0
ENSG00000106635	BCL7B	7	-	73536356	73558002	0.0	0.0	0.0
ENSG00000202281	RNA5SP235	7	+	83017898	83018011	0.0	0.0	0.0
ENSG00000130226	DPP6	7	+	153887097	154894285	0.0	0.0	0.0
ENSG00000225718	AC092100.1	7	-	69224696	69430923	0.0	0.0	0.0
ENSG00000227855	DPY19L2P3	7	+	29650227	29742594	0.0	0.0	0.0
ENSG00000075213	SEMA3A	7	-	83955777	84492724	0.0	0.0	0.0
ENSG00000238131	AC073521.1	7	-	53926676	53947744	0.0	0.0	0.0
ENSG00000251276	MAGI2-AS1	7	+	78939850	78940895	0.0	0.0	0.0
ENSG00000179428	AC073072.1	7	-	22725395	22727620	0.0	0.0	0.0
ENSG00000282133	TRBJ1-3	7	+	142787630	142787679	0.0	0.0	0.0
ENSG00000227719	AC006042.1	7	+	8114025	8116561	0.0	0.0	0.0
ENSG00000240583	AQP1	7	+	30911694	30925516	0.0	0.0	0.0
ENSG00000202233	RF00012	7	+	25264656	25264882	0.0	0.0	0.0
ENSG00000230132	AC006457.1	7	-	63480598	63480989	0.0	0.0	0.0
ENSG00000008277	ADAM22	7	+	87934143	88202889	0.0	0.0	0.0
ENSG00000224415	AC007683.1	7	-	103141349	103141939	0.0	0.0	0.0
ENSG00000122584	NXPH1	7	+	8433955	8752963	0.0	0.0	0.0
ENSG00000146834	MEPCE	7	+	100428790	100434126	0.0	0.0	0.0
ENSG00000122679	RAMP3	7	+	45157791	45186302	0.0	0.0	0.0
ENSG00000271133	AC004130.1	7	-	20328299	20331747	0.0	0.0	0.0
ENSG00000226278	PSPHP1	7	+	55764797	55773288	0.0	0.0	0.0
ENSG00000197085	NPSR1-AS1	7	-	34346512	34871582	0.0	0.0	0.0
ENSG00000276840	PMS2P10	7	-	75288120	75299795	0.0	0.0	0.0
ENSG00000122585	NPY	7	+	24284163	24291865	0.0	0.0	0.0
ENSG00000225416	AC104843.1	7	-	152602213	152602892	0.0	0.0	0.0
ENSG00000224134	AC004866.2	7	+	81431731	81432796	0.0	0.0	0.0
ENSG00000226279	RPL12P10	7	+	22881893	22882390	0.0	0.0	0.0
ENSG00000232400	RAD17P1	7	-	16864267	16866308	0.0	0.0	0.0
ENSG00000275295	AC073968.1	7	+	45303620	45304362	0.0	0.0	0.0
ENSG00000218586	AC006971.1	7	+	54933699	54938184	0.0	0.0	0.0
ENSG00000274135	RF00017	7	-	66915063	66915334	0.0	0.0	0.0
ENSG00000165131	LLCFC1	7	+	142939343	142940868	0.0	0.0	0.0
ENSG00000003147	ICA1	7	-	8113184	8262687	0.0	0.0	0.0
ENSG00000261842	AC073314.1	7	+	149422675	149424890	0.0	0.0	0.0
ENSG00000226587	AC006455.1	7	-	63326674	63354326	0.0	0.0	0.0
ENSG00000164877	MICALL2	7	-	1428465	1459502	0.0	0.0	0.0
ENSG00000271079	CTAGE15	7	+	143571801	143574387	0.0	0.0	0.0
ENSG00000237236	AC023141.10	7	+	57822201	57822942	0.0	0.0	0.0
ENSG00000284572	AC099654.15	7	-	57196056	57196564	0.0	0.0	0.0
ENSG00000213188	YBX1P4	7	+	152128879	152129686	0.0	0.0	0.0
ENSG00000225843	NIPA2P1	7	-	91320128	91321103	0.0	0.0	0.0
ENSG00000241357	AC092849.2	7	+	100435257	100436510	0.0	0.0	0.0
ENSG00000231419	LINC00689	7	+	159006522	159030195	0.0	0.0	0.0
ENSG00000091137	SLC26A4	7	+	107660635	107717809	0.0	0.0	0.0
ENSG00000236226	AC073127.1	7	+	103030104	103031354	0.0	0.0	0.0
ENSG00000254959	INMT-MINDY4	7	+	30752137	30892081	0.0	0.0	0.0
ENSG00000282879	AC095038.3	7	-	56736396	56736590	0.0	0.0	0.0
ENSG00000058404	CAMK2B	7	-	44217150	44334577	0.0	0.0	0.0
ENSG00000234844	CDC42P2	7	-	55638274	55638842	0.0	0.0	0.0
ENSG00000257138	TAS2R38	7	-	141972631	141973773	0.0	0.0	0.0
ENSG00000004948	CALCR	7	-	93424487	93574730	0.0	0.0	0.0
ENSG00000235227	VN1R38P	7	-	64180006	64180892	0.0	0.0	0.0
ENSG00000265878	MIR3914-1	7	-	71307672	71307770	0.0	0.0	0.0
ENSG00000146700	SSC4D	7	-	76389334	76409695	0.0	0.0	0.0
ENSG00000221845	C7orf65	7	+	47655244	47661648	0.0	0.0	0.0
ENSG00000275243	TRBV16	7	+	142598016	142598469	0.0	0.0	0.0
ENSG00000235139	AC003984.1	7	+	84532476	84584322	0.0	0.0	0.0
ENSG00000008311	AASS	7	-	122075647	122144280	0.0	0.0	0.0
ENSG00000173862	AC008080.1	7	+	33725981	33728456	0.0	0.0	0.0
ENSG00000227017	AC007036.1	7	-	30176387	30179014	0.0	0.0	0.0
ENSG00000188037	CLCN1	7	+	143316126	143352083	0.0	0.0	0.0
ENSG00000222941	RF00019	7	+	151916331	151916418	0.0	0.0	0.0
ENSG00000211701	TRGV1	7	-	38367586	38368169	0.0	0.0	0.0
ENSG00000004846	ABCB5	7	+	20615207	20777038	0.0	0.0	0.0
ENSG00000223855	AC147651.1	7	+	520391	525232	0.0	0.0	0.0
ENSG00000278424	AC073114.1	7	+	110215891	110216380	0.0	0.0	0.0
ENSG00000223419	AC006022.1	7	-	30742431	30742818	0.0	0.0	0.0
ENSG00000237702	TRBV3-1	7	+	142308542	142309048	0.0	0.0	0.0
ENSG00000200847	RF00019	7	-	23491792	23491893	0.0	0.0	0.0
ENSG00000283063	TRBV6-2	7	+	142349152	142349664	0.0	0.0	0.0
ENSG00000224316	GTF2IP5	7	+	65773620	65802067	0.0	0.0	0.0
ENSG00000243374	RN7SL72P	7	+	148438309	148438577	0.0	0.0	0.0
